"YearMonth","Year","Month","GEO","Products and product groups","COORDINATE","VALUE","MnthInf","AnnMnthInf","AnnInf"
"2000-03",2000,"03","Newfoundland and Labrador","Recreation, education and reading","3.219",97.8,0.51,6.29,NA
"2000-03",2000,"03","Newfoundland and Labrador","Goods","3.274",99.3,0.51,6.29,NA
"2000-03",2000,"03","Newfoundland and Labrador","Services","3.282",92.3,0.44,5.41,NA
"2000-03",2000,"03","St. John's, Newfoundland and Labrador","All-items","4.2",96.2,0.42,5.16,NA
"2000-03",2000,"03","St. John's, Newfoundland and Labrador","Shelter","4.79",97.1,0.31,3.78,NA
"2000-03",2000,"03","Prince Edward Island","All-items","5.2",93.7,0.97,12.28,NA
"2000-03",2000,"03","Prince Edward Island","Food","5.3",91.8,-0.11,-1.31,NA
"2000-03",2000,"03","Prince Edward Island","Shelter","5.79",96.3,1.58,20.7,NA
"2000-03",2000,"03","Prince Edward Island","Clothing and footwear","5.139",97.9,6.53,113.63,NA
"2000-03",2000,"03","Prince Edward Island","Transportation","5.176",93.7,0.86,10.82,NA
"2000-03",2000,"03","Prince Edward Island","Health and personal care","5.201",95.6,-0.21,-2.49,NA
"2000-03",2000,"03","Prince Edward Island","Recreation, education and reading","5.219",94.8,0.42,5.16,NA
"2000-03",2000,"03","Prince Edward Island","Goods","5.274",94.4,1.72,22.71,NA
"2000-03",2000,"03","Prince Edward Island","Services","5.282",92.8,0.11,1.33,NA
"2000-03",2000,"03","Charlottetown and Summerside, Prince Edward Island","All-items","6.2",94,1.08,13.76,NA
"2000-03",2000,"03","Charlottetown and Summerside, Prince Edward Island","Shelter","6.79",96.6,1.36,17.6,NA
"2000-03",2000,"03","Nova Scotia","All-items","7.2",94.8,0.53,6.55,NA
"2000-03",2000,"03","Nova Scotia","Food","7.3",93.4,-0.21,-2.49,NA
"2000-03",2000,"03","Nova Scotia","Shelter","7.79",96.8,-0.62,-7.19,NA
"2000-03",2000,"03","Nova Scotia","Clothing and footwear","7.139",102,2.1,28.32,NA
"2000-03",2000,"03","Nova Scotia","Transportation","7.176",95.7,2.35,32.15,NA
"2000-03",2000,"03","Nova Scotia","Health and personal care","7.201",95.9,-0.31,-3.66,NA
"2000-03",2000,"03","Nova Scotia","Recreation, education and reading","7.219",92.8,0.87,10.95,NA
"2000-03",2000,"03","Nova Scotia","Goods","7.274",97,0.94,11.88,NA
"2000-03",2000,"03","Nova Scotia","Services","7.282",92.1,0.11,1.33,NA
"2000-03",2000,"03","Halifax, Nova Scotia","All-items","8.2",94.5,0.53,6.55,NA
"2000-03",2000,"03","Halifax, Nova Scotia","Shelter","8.79",95.6,-0.42,-4.93,NA
"2000-03",2000,"03","New Brunswick","All-items","9.2",94.6,0.96,12.15,NA
"2000-03",2000,"03","New Brunswick","Food","9.3",93.1,-0.21,-2.49,NA
"2000-03",2000,"03","New Brunswick","Shelter","9.79",97.8,0,0,NA
"2000-03",2000,"03","New Brunswick","Clothing and footwear","9.139",101.2,4.01,60.29,NA
"2000-03",2000,"03","New Brunswick","Transportation","9.176",94.3,2.95,41.75,NA
"2000-03",2000,"03","New Brunswick","Health and personal care","9.201",97.3,0.52,6.42,NA
"2000-03",2000,"03","New Brunswick","Recreation, education and reading","9.219",94.2,1.07,13.62,NA
"2000-03",2000,"03","New Brunswick","Goods","9.274",96.2,1.58,20.7,NA
"2000-03",2000,"03","New Brunswick","Services","9.282",92.6,0.33,4.03,NA
"2000-03",2000,"03","Saint John, New Brunswick","All-items","10.2",94.8,0.96,12.15,NA
"2000-03",2000,"03","Saint John, New Brunswick","Shelter","10.79",98.2,0.1,1.21,NA
"2000-03",2000,"03","Quebec","All-items","11.2",95.2,0.42,5.16,NA
"2000-03",2000,"03","Quebec","Food","11.3",91.9,0.33,4.03,NA
"2000-03",2000,"03","Quebec","Shelter","11.79",96.2,-0.31,-3.66,NA
"2000-03",2000,"03","Quebec","Clothing and footwear","11.139",99.8,0.71,8.86,NA
"2000-03",2000,"03","Quebec","Transportation","11.176",99.2,1.64,21.56,NA
"2000-03",2000,"03","Quebec","Health and personal care","11.201",97.6,-0.31,-3.66,NA
"2000-03",2000,"03","Quebec","Recreation, education and reading","11.219",97.3,0.21,2.55,NA
"2000-03",2000,"03","Quebec","Goods","11.274",95.8,0.74,9.25,NA
"2000-03",2000,"03","Quebec","Services","11.282",94.5,0,0,NA
"2000-03",2000,"03","Québec, Quebec","All-items","12.2",95.3,0.42,5.16,NA
"2000-03",2000,"03","Québec, Quebec","Shelter","12.79",96.8,-0.21,-2.49,NA
"2000-03",2000,"03","Montréal, Quebec","All-items","13.2",95.1,0.42,5.16,NA
"2000-03",2000,"03","Montréal, Quebec","Shelter","13.79",95.8,-0.31,-3.66,NA
"2000-03",2000,"03","Ontario","All-items","14.2",94.7,0.85,10.69,NA
"2000-03",2000,"03","Ontario","Food","14.3",92,0.55,6.8,NA
"2000-03",2000,"03","Ontario","Shelter","14.79",92.9,0.11,1.33,NA
"2000-03",2000,"03","Ontario","Clothing and footwear","14.139",102.7,0.2,2.43,NA
"2000-03",2000,"03","Ontario","Transportation","14.176",98.7,2.07,27.87,NA
"2000-03",2000,"03","Ontario","Health and personal care","14.201",96.2,0,0,NA
"2000-03",2000,"03","Ontario","Recreation, education and reading","14.219",95.5,1.38,17.88,NA
"2000-03",2000,"03","Ontario","Goods","14.274",96,1.16,14.84,NA
"2000-03",2000,"03","Ontario","Services","14.282",93.5,0.43,5.28,NA
"2000-03",2000,"03","Ottawa-Gatineau, Ontario part, Ontario/Quebec","All-items","15.2",94.3,0.75,9.38,NA
"2000-03",2000,"03","Ottawa-Gatineau, Ontario part, Ontario/Quebec","Shelter","15.79",91.8,0.11,1.33,NA
"2000-03",2000,"03","Toronto, Ontario","All-items","16.2",94.5,0.64,7.96,NA
"2000-03",2000,"03","Toronto, Ontario","Shelter","16.79",92.9,0,0,NA
"2000-03",2000,"03","Thunder Bay, Ontario","All-items","17.2",95.5,0.84,10.56,NA
"2000-03",2000,"03","Thunder Bay, Ontario","Shelter","17.79",95.4,0,0,NA
"2000-03",2000,"03","Manitoba","All-items","18.2",95.4,0.63,7.83,NA
"2000-03",2000,"03","Manitoba","Food","18.3",92.8,0.87,10.95,NA
"2000-03",2000,"03","Manitoba","Shelter","18.79",95.8,0.1,1.21,NA
"2000-03",2000,"03","Manitoba","Clothing and footwear","18.139",101,-0.69,-7.97,NA
"2000-03",2000,"03","Manitoba","Transportation","18.176",99.7,1.84,24.46,NA
"2000-03",2000,"03","Manitoba","Health and personal care","18.201",94.6,0.32,3.91,NA
"2000-03",2000,"03","Manitoba","Recreation, education and reading","18.219",97.8,0.1,1.21,NA
"2000-03",2000,"03","Manitoba","Goods","18.274",96.1,1.16,14.84,NA
"2000-03",2000,"03","Manitoba","Services","18.282",94.7,0.11,1.33,NA
"2000-03",2000,"03","Winnipeg, Manitoba","All-items","19.2",95.2,0.53,6.55,NA
"2000-03",2000,"03","Winnipeg, Manitoba","Shelter","19.79",95.4,0.1,1.21,NA
"2000-03",2000,"03","Saskatchewan","All-items","20.2",93.6,0.65,8.08,NA
"2000-03",2000,"03","Saskatchewan","Food","20.3",94.4,0,0,NA
"2000-03",2000,"03","Saskatchewan","Shelter","20.79",90.5,0.11,1.33,NA
"2000-03",2000,"03","Saskatchewan","Clothing and footwear","20.139",98.6,3.9,58.27,NA
"2000-03",2000,"03","Saskatchewan","Transportation","20.176",98,1.55,20.27,NA
"2000-03",2000,"03","Saskatchewan","Health and personal care","20.201",94.1,0.32,3.91,NA
"2000-03",2000,"03","Saskatchewan","Recreation, education and reading","20.219",92.4,0.11,1.33,NA
"2000-03",2000,"03","Saskatchewan","Goods","20.274",94.1,1.18,15.12,NA
"2000-03",2000,"03","Saskatchewan","Services","20.282",93,0,0,NA
"2000-03",2000,"03","Regina, Saskatchewan","All-items","21.2",93.7,0.75,9.38,NA
"2000-03",2000,"03","Regina, Saskatchewan","Shelter","21.79",91.2,0.11,1.33,NA
"2000-03",2000,"03","Saskatoon, Saskatchewan","All-items","22.2",93.8,0.75,9.38,NA
"2000-03",2000,"03","Saskatoon, Saskatchewan","Shelter","22.79",91.2,0.22,2.67,NA
"2000-03",2000,"03","Alberta","All-items","23.2",93.3,1.08,13.76,NA
"2000-03",2000,"03","Alberta","Food","23.3",91.7,0.44,5.41,NA
"2000-03",2000,"03","Alberta","Shelter","23.79",93.3,1.19,15.25,NA
"2000-03",2000,"03","Alberta","Clothing and footwear","23.139",100.9,2.85,40.1,NA
"2000-03",2000,"03","Alberta","Transportation","23.176",93.2,2.31,31.53,NA
"2000-03",2000,"03","Alberta","Health and personal care","23.201",95.7,-0.52,-6.06,NA
"2000-03",2000,"03","Alberta","Recreation, education and reading","23.219",94.8,0.42,5.16,NA
"2000-03",2000,"03","Alberta","Goods","23.274",94.5,1.83,24.31,NA
"2000-03",2000,"03","Alberta","Services","23.282",92,0.11,1.33,NA
"2000-03",2000,"03","Edmonton, Alberta","All-items","24.2",93.9,0.97,12.28,NA
"2000-03",2000,"03","Edmonton, Alberta","Shelter","24.79",95.8,1.05,13.35,NA
"2000-03",2000,"03","Calgary, Alberta","All-items","25.2",92.7,0.98,12.42,NA
"2000-03",2000,"03","Calgary, Alberta","Shelter","25.79",91.5,1.33,17.18,NA
"2000-03",2000,"03","British Columbia","All-items","26.2",95.3,0.74,9.25,NA
"2000-03",2000,"03","British Columbia","Food","26.3",93,0.54,6.68,NA
"2000-03",2000,"03","British Columbia","Shelter","26.79",96.9,0.21,2.55,NA
"2000-03",2000,"03","British Columbia","Clothing and footwear","26.139",100.5,2.03,27.27,NA
"2000-03",2000,"03","British Columbia","Transportation","26.176",95.1,2.15,29.08,NA
"2000-03",2000,"03","British Columbia","Health and personal care","26.201",94.4,0.11,1.33,NA
"2000-03",2000,"03","British Columbia","Recreation, education and reading","26.219",95.3,0.21,2.55,NA
"2000-03",2000,"03","British Columbia","Goods","26.274",95.8,1.48,19.28,NA
"2000-03",2000,"03","British Columbia","Services","26.282",94.9,0.11,1.33,NA
"2000-03",2000,"03","Vancouver, British Columbia","All-items","27.2",95.1,0.96,12.15,NA
"2000-03",2000,"03","Vancouver, British Columbia","Shelter","27.79",96.4,0.21,2.55,NA
"2000-03",2000,"03","Victoria, British Columbia","All-items","28.2",95.6,0.84,10.56,NA
"2000-03",2000,"03","Victoria, British Columbia","Shelter","28.79",98.1,0.41,5.03,NA
"2000-03",2000,"03","Whitehorse, Yukon","All-items","29.2",96.3,0.31,3.78,NA
"2000-03",2000,"03","Whitehorse, Yukon","Food","29.3",94,0.21,2.55,NA
"2000-03",2000,"03","Whitehorse, Yukon","Shelter","29.79",98.1,0.31,3.78,NA
"2000-03",2000,"03","Whitehorse, Yukon","Clothing and footwear","29.139",98.7,3.35,48.5,NA
"2000-03",2000,"03","Whitehorse, Yukon","Transportation","29.176",96.1,0.21,2.55,NA
"2000-03",2000,"03","Whitehorse, Yukon","Health and personal care","29.201",101.1,0.8,10.03,NA
"2000-03",2000,"03","Whitehorse, Yukon","Recreation, education and reading","29.219",96.8,0.1,1.21,NA
"2000-03",2000,"03","Whitehorse, Yukon","Goods","29.274",97.3,0.72,8.99,NA
"2000-03",2000,"03","Whitehorse, Yukon","Services","29.282",95.3,0,0,NA
"2000-03",2000,"03","Yellowknife, Northwest Territories","All-items","30.2",94.9,0.42,5.16,NA
"2000-03",2000,"03","Yellowknife, Northwest Territories","Food","30.3",93.7,0,0,NA
"2000-03",2000,"03","Yellowknife, Northwest Territories","Shelter","30.79",95.9,0.31,3.78,NA
"2000-03",2000,"03","Yellowknife, Northwest Territories","Clothing and footwear","30.139",96.5,3.1,44.25,NA
"2000-03",2000,"03","Yellowknife, Northwest Territories","Transportation","30.176",93.6,0.97,12.28,NA
"2000-03",2000,"03","Yellowknife, Northwest Territories","Health and personal care","30.201",99.2,1.85,24.6,NA
"2000-03",2000,"03","Yellowknife, Northwest Territories","Recreation, education and reading","30.219",97.7,-0.1,-1.19,NA
"2000-03",2000,"03","Yellowknife, Northwest Territories","Goods","30.274",94.7,1.07,13.62,NA
"2000-03",2000,"03","Yellowknife, Northwest Territories","Services","30.282",95.2,0.11,1.33,NA
"2000-04",2000,"04","Canada","All-items","2.2",94.5,-0.32,-3.77,NA
"2000-04",2000,"04","Canada","Food","2.3",92.5,0.22,2.67,NA
"2000-04",2000,"04","Canada","Shelter","2.79",94.5,0,0,NA
"2000-04",2000,"04","Canada","Clothing and footwear","2.139",100,-1.19,-13.38,NA
"2000-04",2000,"04","Canada","Transportation","2.176",96.1,-1.44,-15.98,NA
"2000-04",2000,"04","Canada","Health and personal care","2.201",96.5,0.42,5.16,NA
"2000-04",2000,"04","Canada","Recreation, education and reading","2.219",95.7,0.1,1.21,NA
"2000-04",2000,"04","Canada","Goods","2.274",94.9,-0.94,-10.71,NA
"2000-04",2000,"04","Canada","Services","2.282",94.1,0.43,5.28,NA
"2000-04",2000,"04","Newfoundland and Labrador","All-items","3.2",95.8,-0.62,-7.19,NA
"2000-04",2000,"04","Newfoundland and Labrador","Food","3.3",94.6,-0.11,-1.31,NA
"2000-04",2000,"04","Newfoundland and Labrador","Shelter","3.79",97.2,-1.02,-11.58,NA
"2000-04",2000,"04","Newfoundland and Labrador","Clothing and footwear","3.139",99.5,-2.74,-28.35,NA
"2000-04",2000,"04","Newfoundland and Labrador","Transportation","3.176",94.3,-0.95,-10.82,NA
"2000-04",2000,"04","Newfoundland and Labrador","Health and personal care","3.201",96.6,0.1,1.21,NA
"2000-04",2000,"04","Newfoundland and Labrador","Recreation, education and reading","3.219",98.6,0.82,10.3,NA
"2000-04",2000,"04","Newfoundland and Labrador","Goods","3.274",98.1,-1.21,-13.59,NA
"2000-04",2000,"04","Newfoundland and Labrador","Services","3.282",92.5,0.22,2.67,NA
"2000-04",2000,"04","St. John's, Newfoundland and Labrador","All-items","4.2",95.7,-0.52,-6.06,NA
"2000-04",2000,"04","St. John's, Newfoundland and Labrador","Shelter","4.79",96.3,-0.82,-9.41,NA
"2000-04",2000,"04","Prince Edward Island","All-items","5.2",94.1,0.43,5.28,NA
"2000-04",2000,"04","Prince Edward Island","Food","5.3",92.5,0.76,9.51,NA
"2000-04",2000,"04","Prince Edward Island","Shelter","5.79",96.8,0.52,6.42,NA
"2000-04",2000,"04","Prince Edward Island","Clothing and footwear","5.139",99.5,1.63,21.41,NA
"2000-04",2000,"04","Prince Edward Island","Transportation","5.176",93.4,-0.32,-3.77,NA
"2000-04",2000,"04","Prince Edward Island","Health and personal care","5.201",96.4,0.84,10.56,NA
"2000-04",2000,"04","Prince Edward Island","Recreation, education and reading","5.219",95.1,0.32,3.91,NA
"2000-04",2000,"04","Prince Edward Island","Goods","5.274",94.9,0.53,6.55,NA
"2000-04",2000,"04","Prince Edward Island","Services","5.282",93.2,0.43,5.28,NA
"2000-04",2000,"04","Charlottetown and Summerside, Prince Edward Island","All-items","6.2",94.4,0.43,5.28,NA
"2000-04",2000,"04","Charlottetown and Summerside, Prince Edward Island","Shelter","6.79",96.9,0.31,3.78,NA
"2000-04",2000,"04","Nova Scotia","All-items","7.2",94.4,-0.42,-4.93,NA
"2000-04",2000,"04","Nova Scotia","Food","7.3",93.4,0,0,NA
"2000-04",2000,"04","Nova Scotia","Shelter","7.79",95.8,-1.03,-11.68,NA
"2000-04",2000,"04","Nova Scotia","Clothing and footwear","7.139",101.8,-0.2,-2.37,NA
"2000-04",2000,"04","Nova Scotia","Transportation","7.176",94,-1.78,-19.39,NA
"2000-04",2000,"04","Nova Scotia","Health and personal care","7.201",96.1,0.21,2.55,NA
"2000-04",2000,"04","Nova Scotia","Recreation, education and reading","7.219",93.7,0.97,12.28,NA
"2000-04",2000,"04","Nova Scotia","Goods","7.274",95.8,-1.24,-13.91,NA
"2000-04",2000,"04","Nova Scotia","Services","7.282",92.7,0.65,8.08,NA
"2000-04",2000,"04","Halifax, Nova Scotia","All-items","8.2",94.3,-0.21,-2.49,NA
"2000-04",2000,"04","Halifax, Nova Scotia","Shelter","8.79",95.1,-0.52,-6.06,NA
"2000-04",2000,"04","New Brunswick","All-items","9.2",94.5,-0.11,-1.31,NA
"2000-04",2000,"04","New Brunswick","Food","9.3",93.3,0.21,2.55,NA
"2000-04",2000,"04","New Brunswick","Shelter","9.79",97.9,0.1,1.21,NA
"2000-04",2000,"04","New Brunswick","Clothing and footwear","9.139",100.9,-0.3,-3.54,NA
"2000-04",2000,"04","New Brunswick","Transportation","9.176",93.2,-1.17,-13.17,NA
"2000-04",2000,"04","New Brunswick","Health and personal care","9.201",97.1,-0.21,-2.49,NA
"2000-04",2000,"04","New Brunswick","Recreation, education and reading","9.219",94.6,0.42,5.16,NA
"2000-04",2000,"04","New Brunswick","Goods","9.274",95.7,-0.52,-6.06,NA
"2000-04",2000,"04","New Brunswick","Services","9.282",93,0.43,5.28,NA
"2000-04",2000,"04","Saint John, New Brunswick","All-items","10.2",94.6,-0.21,-2.49,NA
"2000-04",2000,"04","Saint John, New Brunswick","Shelter","10.79",97.8,-0.41,-4.81,NA
"2000-04",2000,"04","Quebec","All-items","11.2",94.9,-0.32,-3.77,NA
"2000-04",2000,"04","Quebec","Food","11.3",92.3,0.44,5.41,NA
"2000-04",2000,"04","Quebec","Shelter","11.79",96.1,-0.1,-1.19,NA
"2000-04",2000,"04","Quebec","Clothing and footwear","11.139",99.4,-0.4,-4.7,NA
"2000-04",2000,"04","Quebec","Transportation","11.176",97.4,-1.81,-19.68,NA
"2000-04",2000,"04","Quebec","Health and personal care","11.201",97.8,0.2,2.43,NA
"2000-04",2000,"04","Quebec","Recreation, education and reading","11.219",96.9,-0.41,-4.81,NA
"2000-04",2000,"04","Quebec","Goods","11.274",94.9,-0.94,-10.71,NA
"2000-04",2000,"04","Quebec","Services","11.282",94.8,0.32,3.91,NA
"2000-04",2000,"04","Québec, Quebec","All-items","12.2",95,-0.31,-3.66,NA
"2000-04",2000,"04","Québec, Quebec","Shelter","12.79",96.8,0,0,NA
"2000-04",2000,"04","Montréal, Quebec","All-items","13.2",94.8,-0.32,-3.77,NA
"2000-04",2000,"04","Montréal, Quebec","Shelter","13.79",95.8,0,0,NA
"2000-04",2000,"04","Ontario","All-items","14.2",94.1,-0.63,-7.3,NA
"2000-04",2000,"04","Ontario","Food","14.3",92,0,0,NA
"2000-04",2000,"04","Ontario","Shelter","14.79",92.8,-0.11,-1.31,NA
"2000-04",2000,"04","Ontario","Clothing and footwear","14.139",100,-2.63,-27.37,NA
"2000-04",2000,"04","Ontario","Transportation","14.176",97,-1.72,-18.8,NA
"2000-04",2000,"04","Ontario","Health and personal care","14.201",96.7,0.52,6.42,NA
"2000-04",2000,"04","Ontario","Recreation, education and reading","14.219",95.5,0,0,NA
"2000-04",2000,"04","Ontario","Goods","14.274",94.4,-1.67,-18.3,NA
"2000-04",2000,"04","Ontario","Services","14.282",93.8,0.32,3.91,NA
"2000-04",2000,"04","Ottawa-Gatineau, Ontario part, Ontario/Quebec","All-items","15.2",93.8,-0.53,-6.18,NA
"2000-04",2000,"04","Ottawa-Gatineau, Ontario part, Ontario/Quebec","Shelter","15.79",91.5,-0.33,-3.89,NA
"2000-04",2000,"04","Toronto, Ontario","All-items","16.2",94,-0.53,-6.18,NA
"2000-04",2000,"04","Toronto, Ontario","Shelter","16.79",92.7,-0.22,-2.61,NA
"2000-04",2000,"04","Thunder Bay, Ontario","All-items","17.2",94.9,-0.63,-7.3,NA
"2000-04",2000,"04","Thunder Bay, Ontario","Shelter","17.79",95.3,-0.1,-1.19,NA
"2000-04",2000,"04","Manitoba","All-items","18.2",95.3,-0.1,-1.19,NA
"2000-04",2000,"04","Manitoba","Food","18.3",93.1,0.32,3.91,NA
"2000-04",2000,"04","Manitoba","Shelter","18.79",95.9,0.1,1.21,NA
"2000-04",2000,"04","Manitoba","Clothing and footwear","18.139",101.5,0.5,6.17,NA
"2000-04",2000,"04","Manitoba","Transportation","18.176",98.2,-1.5,-16.59,NA
"2000-04",2000,"04","Manitoba","Health and personal care","18.201",95.2,0.63,7.83,NA
"2000-04",2000,"04","Manitoba","Recreation, education and reading","18.219",98.1,0.31,3.78,NA
"2000-04",2000,"04","Manitoba","Goods","18.274",95.8,-0.31,-3.66,NA
"2000-04",2000,"04","Manitoba","Services","18.282",94.8,0.11,1.33,NA
"2000-04",2000,"04","Winnipeg, Manitoba","All-items","19.2",95.2,0,0,NA
"2000-04",2000,"04","Winnipeg, Manitoba","Shelter","19.79",95.5,0.1,1.21,NA
"2000-04",2000,"04","Saskatchewan","All-items","20.2",93.7,0.11,1.33,NA
"2000-04",2000,"04","Saskatchewan","Food","20.3",94.6,0.21,2.55,NA
"2000-04",2000,"04","Saskatchewan","Shelter","20.79",90.7,0.22,2.67,NA
"2000-04",2000,"04","Saskatchewan","Clothing and footwear","20.139",98,-0.61,-7.08,NA
"2000-04",2000,"04","Saskatchewan","Transportation","20.176",97.2,-0.82,-9.41,NA
"2000-04",2000,"04","Saskatchewan","Health and personal care","20.201",94.6,0.53,6.55,NA
"2000-04",2000,"04","Saskatchewan","Recreation, education and reading","20.219",92.7,0.32,3.91,NA
"2000-04",2000,"04","Saskatchewan","Goods","20.274",93.6,-0.53,-6.18,NA
"2000-04",2000,"04","Saskatchewan","Services","20.282",93.8,0.86,10.82,NA
"2000-04",2000,"04","Regina, Saskatchewan","All-items","21.2",93.7,0,0,NA
"2000-04",2000,"04","Regina, Saskatchewan","Shelter","21.79",91.3,0.11,1.33,NA
"2000-04",2000,"04","Saskatoon, Saskatchewan","All-items","22.2",93.9,0.11,1.33,NA
"2000-04",2000,"04","Saskatoon, Saskatchewan","Shelter","22.79",91.5,0.33,4.03,NA
"2000-04",2000,"04","Alberta","All-items","23.2",93.3,0,0,NA
"2000-04",2000,"04","Alberta","Food","23.3",91.9,0.22,2.67,NA
"2000-04",2000,"04","Alberta","Shelter","23.79",94.4,1.18,15.12,NA
"2000-04",2000,"04","Alberta","Clothing and footwear","23.139",100.4,-0.5,-5.84,NA
"2000-04",2000,"04","Alberta","Transportation","23.176",92.1,-1.18,-13.28,NA
"2000-04",2000,"04","Alberta","Health and personal care","23.201",95.9,0.21,2.55,NA
"2000-04",2000,"04","Alberta","Recreation, education and reading","23.219",95.1,0.32,3.91,NA
"2000-04",2000,"04","Alberta","Goods","23.274",94.2,-0.32,-3.77,NA
"2000-04",2000,"04","Alberta","Services","23.282",92.4,0.43,5.28,NA
"2000-04",2000,"04","Edmonton, Alberta","All-items","24.2",93.9,0,0,NA
"2000-04",2000,"04","Edmonton, Alberta","Shelter","24.79",96.7,0.94,11.88,NA
"2000-04",2000,"04","Calgary, Alberta","All-items","25.2",92.9,0.22,2.67,NA
"2000-04",2000,"04","Calgary, Alberta","Shelter","25.79",92.5,1.09,13.89,NA
"2000-04",2000,"04","British Columbia","All-items","26.2",95.4,0.1,1.21,NA
