"DATE","Year","Month","GEO","Electric power, components","VALUE"
2021-09-01,2021,9,"New Brunswick","Total deliveries",386047
2021-09-01,2021,9,"New Brunswick","Deliveries to other provinces",155678
2021-09-01,2021,9,"New Brunswick","Deliveries to the United States",230369
2021-09-01,2021,9,"New Brunswick","Total firm deliveries",NA
2021-09-01,2021,9,"New Brunswick","Firm deliveries to other provinces",NA
2021-09-01,2021,9,"New Brunswick","Firm deliveries to the United States",NA
2021-09-01,2021,9,"New Brunswick","Total non-firm deliveries",NA
2021-09-01,2021,9,"New Brunswick","Non-firm deliveries to other provinces",NA
2021-09-01,2021,9,"New Brunswick","Non-firm deliveries to the United States",NA
2021-09-01,2021,9,"New Brunswick","Total other deliveries",NA
2021-09-01,2021,9,"New Brunswick","Other deliveries to the United States",NA
2021-09-01,2021,9,"New Brunswick","Total electricity available for use within specific geographic border",876542
2021-09-01,2021,9,"Quebec","Total generation",14852517
2021-09-01,2021,9,"Quebec","Total receipts",2083528
2021-09-01,2021,9,"Quebec","Receipts from other provinces",2082215
2021-09-01,2021,9,"Quebec","Purchased receipts from the United States",1313
2021-09-01,2021,9,"Quebec","Other receipts from the United States",NA
2021-09-01,2021,9,"Quebec","Total deliveries",2512291
2021-09-01,2021,9,"Quebec","Deliveries to other provinces",880154
2021-09-01,2021,9,"Quebec","Deliveries to the United States",1632137
2021-09-01,2021,9,"Quebec","Total firm deliveries",NA
2021-09-01,2021,9,"Quebec","Firm deliveries to other provinces",NA
2021-09-01,2021,9,"Quebec","Firm deliveries to the United States",NA
2021-09-01,2021,9,"Quebec","Total non-firm deliveries",NA
2021-09-01,2021,9,"Quebec","Non-firm deliveries to other provinces",NA
2021-09-01,2021,9,"Quebec","Non-firm deliveries to the United States",NA
2021-09-01,2021,9,"Quebec","Total other deliveries",NA
2021-09-01,2021,9,"Quebec","Other deliveries to the United States",NA
2021-09-01,2021,9,"Quebec","Total electricity available for use within specific geographic border",14423754
2021-09-01,2021,9,"Ontario","Total generation",11610292
2021-09-01,2021,9,"Ontario","Total receipts",738154
2021-09-01,2021,9,"Ontario","Receipts from other provinces",711733
2021-09-01,2021,9,"Ontario","Purchased receipts from the United States",26421
2021-09-01,2021,9,"Ontario","Other receipts from the United States",NA
2021-09-01,2021,9,"Ontario","Total deliveries",1284247
2021-09-01,2021,9,"Ontario","Deliveries to other provinces",147879
2021-09-01,2021,9,"Ontario","Deliveries to the United States",1136368
2021-09-01,2021,9,"Ontario","Total firm deliveries",NA
2021-09-01,2021,9,"Ontario","Firm deliveries to the United States",NA
2021-09-01,2021,9,"Ontario","Total non-firm deliveries",NA
2021-09-01,2021,9,"Ontario","Non-firm deliveries to other provinces",NA
2021-09-01,2021,9,"Ontario","Non-firm deliveries to the United States",NA
2021-09-01,2021,9,"Ontario","Total other deliveries",NA
2021-09-01,2021,9,"Ontario","Other deliveries to the United States",NA
2021-09-01,2021,9,"Ontario","Total electricity available for use within specific geographic border",11064199
2021-09-01,2021,9,"Manitoba","Total generation",1779154
2021-09-01,2021,9,"Manitoba","Total receipts",306125
2021-09-01,2021,9,"Manitoba","Receipts from other provinces",285
2021-09-01,2021,9,"Manitoba","Purchased receipts from the United States",305840
2021-09-01,2021,9,"Manitoba","Other receipts from the United States",NA
2021-09-01,2021,9,"Manitoba","Total deliveries",425074
2021-09-01,2021,9,"Manitoba","Deliveries to other provinces",91957
2021-09-01,2021,9,"Manitoba","Deliveries to the United States",333117
2021-09-01,2021,9,"Manitoba","Total firm deliveries",NA
2021-09-01,2021,9,"Manitoba","Firm deliveries to other provinces",NA
2021-09-01,2021,9,"Manitoba","Firm deliveries to the United States",NA
2021-09-01,2021,9,"Manitoba","Total non-firm deliveries",NA
2021-09-01,2021,9,"Manitoba","Non-firm deliveries to other provinces",NA
2021-09-01,2021,9,"Manitoba","Non-firm deliveries to the United States",NA
2021-09-01,2021,9,"Manitoba","Total other deliveries",NA
2021-09-01,2021,9,"Manitoba","Other deliveries to the United States",NA
2021-09-01,2021,9,"Manitoba","Total electricity available for use within specific geographic border",1660205
2021-09-01,2021,9,"Saskatchewan","Total generation",1818801
2021-09-01,2021,9,"Saskatchewan","Total receipts",63223
2021-09-01,2021,9,"Saskatchewan","Receipts from other provinces",62533
2021-09-01,2021,9,"Saskatchewan","Purchased receipts from the United States",690
2021-09-01,2021,9,"Saskatchewan","Other receipts from the United States",NA
2021-09-01,2021,9,"Saskatchewan","Total deliveries",76332
2021-09-01,2021,9,"Saskatchewan","Deliveries to other provinces",65796
2021-09-01,2021,9,"Saskatchewan","Deliveries to the United States",10536
2021-09-01,2021,9,"Saskatchewan","Total firm deliveries",NA
2021-09-01,2021,9,"Saskatchewan","Firm deliveries to other provinces",NA
2021-09-01,2021,9,"Saskatchewan","Firm deliveries to the United States",NA
2021-09-01,2021,9,"Saskatchewan","Total non-firm deliveries",NA
2021-09-01,2021,9,"Saskatchewan","Non-firm deliveries to other provinces",NA
2021-09-01,2021,9,"Saskatchewan","Non-firm deliveries to the United States",NA
2021-09-01,2021,9,"Saskatchewan","Total other deliveries",NA
2021-09-01,2021,9,"Saskatchewan","Other deliveries to the United States",NA
2021-09-01,2021,9,"Saskatchewan","Total electricity available for use within specific geographic border",1805692
2021-09-01,2021,9,"Alberta","Total generation",6213855
2021-09-01,2021,9,"Alberta","Total receipts",201104
2021-09-01,2021,9,"Alberta","Receipts from other provinces",143689
2021-09-01,2021,9,"Alberta","Purchased receipts from the United States",57415
2021-09-01,2021,9,"Alberta","Total deliveries",26047
2021-09-01,2021,9,"Alberta","Deliveries to other provinces",5380
2021-09-01,2021,9,"Alberta","Deliveries to the United States",20667
2021-09-01,2021,9,"Alberta","Total firm deliveries",NA
2021-09-01,2021,9,"Alberta","Firm deliveries to other provinces",NA
2021-09-01,2021,9,"Alberta","Firm deliveries to the United States",NA
2021-09-01,2021,9,"Alberta","Total non-firm deliveries",NA
2021-09-01,2021,9,"Alberta","Non-firm deliveries to other provinces",NA
2021-09-01,2021,9,"Alberta","Non-firm deliveries to the United States",NA
2021-09-01,2021,9,"Alberta","Total electricity available for use within specific geographic border",6388912
2021-09-01,2021,9,"British Columbia","Total generation",5175836
2021-09-01,2021,9,"British Columbia","Total receipts",552028
2021-09-01,2021,9,"British Columbia","Receipts from other provinces",4534
2021-09-01,2021,9,"British Columbia","Purchased receipts from the United States",547494
2021-09-01,2021,9,"British Columbia","Other receipts from the United States",NA
2021-09-01,2021,9,"British Columbia","Total deliveries",1310523
2021-09-01,2021,9,"British Columbia","Deliveries to other provinces",77893
2021-09-01,2021,9,"British Columbia","Deliveries to the United States",1232630
2021-09-01,2021,9,"British Columbia","Total firm deliveries",NA
2021-09-01,2021,9,"British Columbia","Firm deliveries to other provinces",NA
2021-09-01,2021,9,"British Columbia","Firm deliveries to the United States",NA
2021-09-01,2021,9,"British Columbia","Total non-firm deliveries",NA
2021-09-01,2021,9,"British Columbia","Non-firm deliveries to other provinces",NA
2021-09-01,2021,9,"British Columbia","Non-firm deliveries to the United States",NA
2021-09-01,2021,9,"British Columbia","Total other deliveries",NA
2021-09-01,2021,9,"British Columbia","Other deliveries to the United States",NA
2021-09-01,2021,9,"British Columbia","Total electricity available for use within specific geographic border",4417341
2021-09-01,2021,9,"Yukon","Total generation",36788
2021-09-01,2021,9,"Yukon","Total electricity available for use within specific geographic border",36788
2021-09-01,2021,9,"Northwest Territories","Total generation",52354
2021-09-01,2021,9,"Northwest Territories","Total electricity available for use within specific geographic border",52354
2021-09-01,2021,9,"Nunavut","Total generation",14813
2021-09-01,2021,9,"Nunavut","Total electricity available for use within specific geographic border",14813
2021-10-01,2021,10,"Canada","Total generation",48242405
2021-10-01,2021,10,"Canada","Total receipts",1171318
2021-10-01,2021,10,"Canada","Purchased receipts from the United States",1171318
2021-10-01,2021,10,"Canada","Other receipts from the United States",NA
2021-10-01,2021,10,"Canada","Total deliveries",5000061
2021-10-01,2021,10,"Canada","Deliveries to the United States",5000061
2021-10-01,2021,10,"Canada","Total firm deliveries",NA
2021-10-01,2021,10,"Canada","Firm deliveries to the United States",NA
2021-10-01,2021,10,"Canada","Total non-firm deliveries",NA
2021-10-01,2021,10,"Canada","Non-firm deliveries to the United States",NA
2021-10-01,2021,10,"Canada","Total other deliveries",NA
2021-10-01,2021,10,"Canada","Other deliveries to the United States",NA
2021-10-01,2021,10,"Canada","Total electricity available for use within specific geographic border",44413662
2021-10-01,2021,10,"Newfoundland and Labrador","Total generation",2887293
2021-10-01,2021,10,"Newfoundland and Labrador","Total receipts",5745
2021-10-01,2021,10,"Newfoundland and Labrador","Receipts from other provinces",5745
2021-10-01,2021,10,"Newfoundland and Labrador","Purchased receipts from the United States",0
2021-10-01,2021,10,"Newfoundland and Labrador","Total deliveries",2277670
2021-10-01,2021,10,"Newfoundland and Labrador","Deliveries to other provinces",2149934
2021-10-01,2021,10,"Newfoundland and Labrador","Deliveries to the United States",127736
2021-10-01,2021,10,"Newfoundland and Labrador","Total firm deliveries",NA
2021-10-01,2021,10,"Newfoundland and Labrador","Firm deliveries to other provinces",NA
2021-10-01,2021,10,"Newfoundland and Labrador","Total non-firm deliveries",NA
2021-10-01,2021,10,"Newfoundland and Labrador","Non-firm deliveries to other provinces",NA
2021-10-01,2021,10,"Newfoundland and Labrador","Total electricity available for use within specific geographic border",615368
2021-10-01,2021,10,"Prince Edward Island","Total generation",36518
2021-10-01,2021,10,"Prince Edward Island","Total receipts",99472
2021-10-01,2021,10,"Prince Edward Island","Receipts from other provinces",99472
2021-10-01,2021,10,"Prince Edward Island","Total deliveries",16672
2021-10-01,2021,10,"Prince Edward Island","Deliveries to other provinces",16672
2021-10-01,2021,10,"Prince Edward Island","Total firm deliveries",NA
2021-10-01,2021,10,"Prince Edward Island","Firm deliveries to other provinces",NA
2021-10-01,2021,10,"Prince Edward Island","Total non-firm deliveries",NA
2021-10-01,2021,10,"Prince Edward Island","Non-firm deliveries to other provinces",NA
2021-10-01,2021,10,"Prince Edward Island","Total electricity available for use within specific geographic border",119318
2021-10-01,2021,10,"Nova Scotia","Total generation",713242
2021-10-01,2021,10,"Nova Scotia","Total receipts",73104
2021-10-01,2021,10,"Nova Scotia","Receipts from other provinces",70832
2021-10-01,2021,10,"Nova Scotia","Purchased receipts from the United States",2272
2021-10-01,2021,10,"Nova Scotia","Total deliveries",0
2021-10-01,2021,10,"Nova Scotia","Deliveries to other provinces",0
2021-10-01,2021,10,"Nova Scotia","Deliveries to the United States",0
2021-10-01,2021,10,"Nova Scotia","Total firm deliveries",NA
2021-10-01,2021,10,"Nova Scotia","Firm deliveries to other provinces",NA
2021-10-01,2021,10,"Nova Scotia","Firm deliveries to the United States",NA
2021-10-01,2021,10,"Nova Scotia","Total non-firm deliveries",NA
2021-10-01,2021,10,"Nova Scotia","Non-firm deliveries to other provinces",NA
2021-10-01,2021,10,"Nova Scotia","Non-firm deliveries to the United States",NA
2021-10-01,2021,10,"Nova Scotia","Total electricity available for use within specific geographic border",786346
2021-10-01,2021,10,"New Brunswick","Total generation",1101541
2021-10-01,2021,10,"New Brunswick","Total receipts",175496
2021-10-01,2021,10,"New Brunswick","Receipts from other provinces",174489
2021-10-01,2021,10,"New Brunswick","Purchased receipts from the United States",1007
2021-10-01,2021,10,"New Brunswick","Other receipts from the United States",NA
2021-10-01,2021,10,"New Brunswick","Total deliveries",360676
2021-10-01,2021,10,"New Brunswick","Deliveries to other provinces",176752
2021-10-01,2021,10,"New Brunswick","Deliveries to the United States",183924
2021-10-01,2021,10,"New Brunswick","Total firm deliveries",NA
2021-10-01,2021,10,"New Brunswick","Firm deliveries to other provinces",NA
2021-10-01,2021,10,"New Brunswick","Firm deliveries to the United States",NA
2021-10-01,2021,10,"New Brunswick","Total non-firm deliveries",NA
2021-10-01,2021,10,"New Brunswick","Non-firm deliveries to other provinces",NA
2021-10-01,2021,10,"New Brunswick","Non-firm deliveries to the United States",NA
2021-10-01,2021,10,"New Brunswick","Total other deliveries",NA
2021-10-01,2021,10,"New Brunswick","Other deliveries to the United States",NA
2021-10-01,2021,10,"New Brunswick","Total electricity available for use within specific geographic border",916361
2021-10-01,2021,10,"Quebec","Total generation",15739034
2021-10-01,2021,10,"Quebec","Total receipts",2241590
2021-10-01,2021,10,"Quebec","Receipts from other provinces",2241590
2021-10-01,2021,10,"Quebec","Purchased receipts from the United States",0
2021-10-01,2021,10,"Quebec","Other receipts from the United States",NA
2021-10-01,2021,10,"Quebec","Total deliveries",2877056
2021-10-01,2021,10,"Quebec","Deliveries to other provinces",867988
2021-10-01,2021,10,"Quebec","Deliveries to the United States",2009068
2021-10-01,2021,10,"Quebec","Total firm deliveries",NA
2021-10-01,2021,10,"Quebec","Firm deliveries to other provinces",NA
2021-10-01,2021,10,"Quebec","Firm deliveries to the United States",NA
2021-10-01,2021,10,"Quebec","Total non-firm deliveries",NA
2021-10-01,2021,10,"Quebec","Non-firm deliveries to other provinces",NA
2021-10-01,2021,10,"Quebec","Non-firm deliveries to the United States",NA
2021-10-01,2021,10,"Quebec","Total other deliveries",NA
2021-10-01,2021,10,"Quebec","Other deliveries to the United States",NA
2021-10-01,2021,10,"Quebec","Total electricity available for use within specific geographic border",15103568
2021-10-01,2021,10,"Ontario","Total generation",11818657
2021-10-01,2021,10,"Ontario","Total receipts",746183
2021-10-01,2021,10,"Ontario","Receipts from other provinces",725865
2021-10-01,2021,10,"Ontario","Purchased receipts from the United States",20318
2021-10-01,2021,10,"Ontario","Other receipts from the United States",NA
2021-10-01,2021,10,"Ontario","Total deliveries",1469964
2021-10-01,2021,10,"Ontario","Deliveries to other provinces",88956
2021-10-01,2021,10,"Ontario","Deliveries to the United States",1381008
2021-10-01,2021,10,"Ontario","Total firm deliveries",NA
2021-10-01,2021,10,"Ontario","Firm deliveries to the United States",NA
2021-10-01,2021,10,"Ontario","Total non-firm deliveries",NA
2021-10-01,2021,10,"Ontario","Non-firm deliveries to other provinces",NA
2021-10-01,2021,10,"Ontario","Non-firm deliveries to the United States",NA
2021-10-01,2021,10,"Ontario","Total other deliveries",NA
2021-10-01,2021,10,"Ontario","Other deliveries to the United States",NA
2021-10-01,2021,10,"Ontario","Total electricity available for use within specific geographic border",11094876
2021-10-01,2021,10,"Manitoba","Total generation",1800216
2021-10-01,2021,10,"Manitoba","Total receipts",473818
2021-10-01,2021,10,"Manitoba","Receipts from other provinces",0
2021-10-01,2021,10,"Manitoba","Purchased receipts from the United States",473818
2021-10-01,2021,10,"Manitoba","Other receipts from the United States",NA
2021-10-01,2021,10,"Manitoba","Total deliveries",427748
2021-10-01,2021,10,"Manitoba","Deliveries to other provinces",73979
2021-10-01,2021,10,"Manitoba","Deliveries to the United States",353769
2021-10-01,2021,10,"Manitoba","Total firm deliveries",NA
2021-10-01,2021,10,"Manitoba","Firm deliveries to other provinces",NA
2021-10-01,2021,10,"Manitoba","Firm deliveries to the United States",NA
2021-10-01,2021,10,"Manitoba","Total non-firm deliveries",NA
2021-10-01,2021,10,"Manitoba","Non-firm deliveries to other provinces",NA
2021-10-01,2021,10,"Manitoba","Non-firm deliveries to the United States",NA
2021-10-01,2021,10,"Manitoba","Total other deliveries",NA
2021-10-01,2021,10,"Manitoba","Other deliveries to the United States",NA
2021-10-01,2021,10,"Manitoba","Total electricity available for use within specific geographic border",1846286
2021-10-01,2021,10,"Saskatchewan","Total generation",1951174
2021-10-01,2021,10,"Saskatchewan","Total receipts",58016
2021-10-01,2021,10,"Saskatchewan","Receipts from other provinces",56288
2021-10-01,2021,10,"Saskatchewan","Purchased receipts from the United States",1728
2021-10-01,2021,10,"Saskatchewan","Other receipts from the United States",NA
2021-10-01,2021,10,"Saskatchewan","Total deliveries",96748
2021-10-01,2021,10,"Saskatchewan","Deliveries to other provinces",79684
2021-10-01,2021,10,"Saskatchewan","Deliveries to the United States",17064
2021-10-01,2021,10,"Saskatchewan","Total firm deliveries",NA
2021-10-01,2021,10,"Saskatchewan","Firm deliveries to other provinces",NA
2021-10-01,2021,10,"Saskatchewan","Firm deliveries to the United States",NA
2021-10-01,2021,10,"Saskatchewan","Total non-firm deliveries",NA
2021-10-01,2021,10,"Saskatchewan","Non-firm deliveries to other provinces",NA
2021-10-01,2021,10,"Saskatchewan","Non-firm deliveries to the United States",NA
2021-10-01,2021,10,"Saskatchewan","Total other deliveries",NA
2021-10-01,2021,10,"Saskatchewan","Other deliveries to the United States",NA
2021-10-01,2021,10,"Saskatchewan","Total electricity available for use within specific geographic border",1912442
2021-10-01,2021,10,"Alberta","Total generation",6613469
2021-10-01,2021,10,"Alberta","Total receipts",217013
2021-10-01,2021,10,"Alberta","Receipts from other provinces",154560
2021-10-01,2021,10,"Alberta","Purchased receipts from the United States",62453
2021-10-01,2021,10,"Alberta","Total deliveries",15033
2021-10-01,2021,10,"Alberta","Deliveries to other provinces",13012
2021-10-01,2021,10,"Alberta","Deliveries to the United States",2021
2021-10-01,2021,10,"Alberta","Total firm deliveries",NA
2021-10-01,2021,10,"Alberta","Firm deliveries to other provinces",NA
2021-10-01,2021,10,"Alberta","Firm deliveries to the United States",NA
2021-10-01,2021,10,"Alberta","Total non-firm deliveries",NA
2021-10-01,2021,10,"Alberta","Non-firm deliveries to other provinces",NA
2021-10-01,2021,10,"Alberta","Non-firm deliveries to the United States",NA
2021-10-01,2021,10,"Alberta","Total electricity available for use within specific geographic border",6815449
2021-10-01,2021,10,"British Columbia","Total generation",5461232
2021-10-01,2021,10,"British Columbia","Total receipts",622734
2021-10-01,2021,10,"British Columbia","Receipts from other provinces",13012
2021-10-01,2021,10,"British Columbia","Purchased receipts from the United States",609722
2021-10-01,2021,10,"British Columbia","Other receipts from the United States",NA
2021-10-01,2021,10,"British Columbia","Total deliveries",1000347
2021-10-01,2021,10,"British Columbia","Deliveries to other provinces",74876
2021-10-01,2021,10,"British Columbia","Deliveries to the United States",925471
2021-10-01,2021,10,"British Columbia","Total firm deliveries",NA
2021-10-01,2021,10,"British Columbia","Firm deliveries to other provinces",NA
2021-10-01,2021,10,"British Columbia","Firm deliveries to the United States",NA
2021-10-01,2021,10,"British Columbia","Total non-firm deliveries",NA
2021-10-01,2021,10,"British Columbia","Non-firm deliveries to other provinces",NA
2021-10-01,2021,10,"British Columbia","Non-firm deliveries to the United States",NA
2021-10-01,2021,10,"British Columbia","Total other deliveries",NA
2021-10-01,2021,10,"British Columbia","Other deliveries to the United States",NA
2021-10-01,2021,10,"British Columbia","Total electricity available for use within specific geographic border",5083619
2021-10-01,2021,10,"Yukon","Total generation",46634
2021-10-01,2021,10,"Yukon","Total electricity available for use within specific geographic border",46634
2021-10-01,2021,10,"Northwest Territories","Total generation",57533
2021-10-01,2021,10,"Northwest Territories","Total electricity available for use within specific geographic border",57533
2021-10-01,2021,10,"Nunavut","Total generation",15862
2021-10-01,2021,10,"Nunavut","Total electricity available for use within specific geographic border",15862
2021-11-01,2021,11,"Canada","Total generation",51705069
2021-11-01,2021,11,"Canada","Total receipts",1757101
2021-11-01,2021,11,"Canada","Purchased receipts from the United States",1757101
2021-11-01,2021,11,"Canada","Other receipts from the United States",NA
2021-11-01,2021,11,"Canada","Total deliveries",4001098
2021-11-01,2021,11,"Canada","Deliveries to the United States",4001098
2021-11-01,2021,11,"Canada","Total firm deliveries",NA
2021-11-01,2021,11,"Canada","Firm deliveries to the United States",NA
2021-11-01,2021,11,"Canada","Total non-firm deliveries",NA
2021-11-01,2021,11,"Canada","Non-firm deliveries to the United States",NA
2021-11-01,2021,11,"Canada","Total other deliveries",NA
2021-11-01,2021,11,"Canada","Other deliveries to the United States",NA
2021-11-01,2021,11,"Canada","Total electricity available for use within specific geographic border",49461072
2021-11-01,2021,11,"Newfoundland and Labrador","Total generation",3988086
2021-11-01,2021,11,"Newfoundland and Labrador","Total receipts",24017
2021-11-01,2021,11,"Newfoundland and Labrador","Receipts from other provinces",9620
2021-11-01,2021,11,"Newfoundland and Labrador","Purchased receipts from the United States",14397
2021-11-01,2021,11,"Newfoundland and Labrador","Total deliveries",3109377
2021-11-01,2021,11,"Newfoundland and Labrador","Deliveries to other provinces",3056181
2021-11-01,2021,11,"Newfoundland and Labrador","Deliveries to the United States",53196
2021-11-01,2021,11,"Newfoundland and Labrador","Total firm deliveries",NA
2021-11-01,2021,11,"Newfoundland and Labrador","Firm deliveries to other provinces",NA
2021-11-01,2021,11,"Newfoundland and Labrador","Total non-firm deliveries",NA
2021-11-01,2021,11,"Newfoundland and Labrador","Non-firm deliveries to other provinces",NA
2021-11-01,2021,11,"Newfoundland and Labrador","Total electricity available for use within specific geographic border",902726
2021-11-01,2021,11,"Prince Edward Island","Total generation",66129
2021-11-01,2021,11,"Prince Edward Island","Total receipts",96900
2021-11-01,2021,11,"Prince Edward Island","Receipts from other provinces",96900
2021-11-01,2021,11,"Prince Edward Island","Total deliveries",35984
2021-11-01,2021,11,"Prince Edward Island","Deliveries to other provinces",35984
2021-11-01,2021,11,"Prince Edward Island","Total firm deliveries",NA
2021-11-01,2021,11,"Prince Edward Island","Firm deliveries to other provinces",NA
2021-11-01,2021,11,"Prince Edward Island","Total non-firm deliveries",NA
2021-11-01,2021,11,"Prince Edward Island","Non-firm deliveries to other provinces",NA
2021-11-01,2021,11,"Prince Edward Island","Total electricity available for use within specific geographic border",127045
2021-11-01,2021,11,"Nova Scotia","Total generation",755955
2021-11-01,2021,11,"Nova Scotia","Total receipts",104409
2021-11-01,2021,11,"Nova Scotia","Receipts from other provinces",84103
2021-11-01,2021,11,"Nova Scotia","Purchased receipts from the United States",20306
2021-11-01,2021,11,"Nova Scotia","Total deliveries",0
2021-11-01,2021,11,"Nova Scotia","Deliveries to other provinces",0
2021-11-01,2021,11,"Nova Scotia","Deliveries to the United States",0
2021-11-01,2021,11,"Nova Scotia","Total firm deliveries",NA
2021-11-01,2021,11,"Nova Scotia","Firm deliveries to other provinces",NA
2021-11-01,2021,11,"Nova Scotia","Firm deliveries to the United States",NA
2021-11-01,2021,11,"Nova Scotia","Total non-firm deliveries",NA
2021-11-01,2021,11,"Nova Scotia","Non-firm deliveries to other provinces",NA
2021-11-01,2021,11,"Nova Scotia","Non-firm deliveries to the United States",NA
2021-11-01,2021,11,"Nova Scotia","Total electricity available for use within specific geographic border",860364
2021-11-01,2021,11,"New Brunswick","Total generation",907558
2021-11-01,2021,11,"New Brunswick","Total receipts",583326
2021-11-01,2021,11,"New Brunswick","Receipts from other provinces",564145
2021-11-01,2021,11,"New Brunswick","Purchased receipts from the United States",19181
2021-11-01,2021,11,"New Brunswick","Other receipts from the United States",NA
2021-11-01,2021,11,"New Brunswick","Total deliveries",427720
2021-11-01,2021,11,"New Brunswick","Deliveries to other provinces",152881
2021-11-01,2021,11,"New Brunswick","Deliveries to the United States",274839
2021-11-01,2021,11,"New Brunswick","Total firm deliveries",NA
2021-11-01,2021,11,"New Brunswick","Firm deliveries to other provinces",NA
2021-11-01,2021,11,"New Brunswick","Firm deliveries to the United States",NA
2021-11-01,2021,11,"New Brunswick","Total non-firm deliveries",NA
2021-11-01,2021,11,"New Brunswick","Non-firm deliveries to other provinces",NA
2021-11-01,2021,11,"New Brunswick","Non-firm deliveries to the United States",NA
2021-11-01,2021,11,"New Brunswick","Total other deliveries",NA
2021-11-01,2021,11,"New Brunswick","Other deliveries to the United States",NA
2021-11-01,2021,11,"New Brunswick","Total electricity available for use within specific geographic border",1063164
2021-11-01,2021,11,"Quebec","Total generation",17310658
2021-11-01,2021,11,"Quebec","Total receipts",3280556
2021-11-01,2021,11,"Quebec","Receipts from other provinces",3278690
2021-11-01,2021,11,"Quebec","Purchased receipts from the United States",1866
2021-11-01,2021,11,"Quebec","Other receipts from the United States",NA
2021-11-01,2021,11,"Quebec","Total deliveries",2713623
2021-11-01,2021,11,"Quebec","Deliveries to other provinces",1369470
2021-11-01,2021,11,"Quebec","Deliveries to the United States",1344153
2021-11-01,2021,11,"Quebec","Total firm deliveries",NA
2021-11-01,2021,11,"Quebec","Firm deliveries to other provinces",NA
2021-11-01,2021,11,"Quebec","Firm deliveries to the United States",NA
2021-11-01,2021,11,"Quebec","Total non-firm deliveries",NA
2021-11-01,2021,11,"Quebec","Non-firm deliveries to other provinces",NA
2021-11-01,2021,11,"Quebec","Non-firm deliveries to the United States",NA
2021-11-01,2021,11,"Quebec","Total other deliveries",NA
2021-11-01,2021,11,"Quebec","Other deliveries to the United States",NA
2021-11-01,2021,11,"Quebec","Total electricity available for use within specific geographic border",17877591
2021-11-01,2021,11,"Ontario","Total generation",12159787
2021-11-01,2021,11,"Ontario","Total receipts",888033
2021-11-01,2021,11,"Ontario","Receipts from other provinces",845729
2021-11-01,2021,11,"Ontario","Purchased receipts from the United States",42304
2021-11-01,2021,11,"Ontario","Other receipts from the United States",NA
2021-11-01,2021,11,"Ontario","Total deliveries",1548709
2021-11-01,2021,11,"Ontario","Deliveries to other provinces",258109
2021-11-01,2021,11,"Ontario","Deliveries to the United States",1290600
2021-11-01,2021,11,"Ontario","Total firm deliveries",NA
2021-11-01,2021,11,"Ontario","Firm deliveries to the United States",NA
2021-11-01,2021,11,"Ontario","Total non-firm deliveries",NA
2021-11-01,2021,11,"Ontario","Non-firm deliveries to other provinces",NA
2021-11-01,2021,11,"Ontario","Non-firm deliveries to the United States",NA
2021-11-01,2021,11,"Ontario","Total other deliveries",NA
2021-11-01,2021,11,"Ontario","Other deliveries to the United States",NA
2021-11-01,2021,11,"Ontario","Total electricity available for use within specific geographic border",11499111
2021-11-01,2021,11,"Manitoba","Total generation",1818917
2021-11-01,2021,11,"Manitoba","Total receipts",723784
2021-11-01,2021,11,"Manitoba","Receipts from other provinces",183
2021-11-01,2021,11,"Manitoba","Purchased receipts from the United States",723601
2021-11-01,2021,11,"Manitoba","Other receipts from the United States",NA
2021-11-01,2021,11,"Manitoba","Total deliveries",299049
2021-11-01,2021,11,"Manitoba","Deliveries to other provinces",64754
2021-11-01,2021,11,"Manitoba","Deliveries to the United States",234295
2021-11-01,2021,11,"Manitoba","Total firm deliveries",NA
2021-11-01,2021,11,"Manitoba","Firm deliveries to other provinces",NA
2021-11-01,2021,11,"Manitoba","Firm deliveries to the United States",NA
2021-11-01,2021,11,"Manitoba","Total non-firm deliveries",NA
2021-11-01,2021,11,"Manitoba","Non-firm deliveries to other provinces",NA
2021-11-01,2021,11,"Manitoba","Non-firm deliveries to the United States",NA
2021-11-01,2021,11,"Manitoba","Total other deliveries",NA
2021-11-01,2021,11,"Manitoba","Other deliveries to the United States",NA
2021-11-01,2021,11,"Manitoba","Total electricity available for use within specific geographic border",2243652
2021-11-01,2021,11,"Saskatchewan","Total generation",2097892
2021-11-01,2021,11,"Saskatchewan","Total receipts",59920
2021-11-01,2021,11,"Saskatchewan","Receipts from other provinces",58192
2021-11-01,2021,11,"Saskatchewan","Purchased receipts from the United States",1728
2021-11-01,2021,11,"Saskatchewan","Other receipts from the United States",NA
2021-11-01,2021,11,"Saskatchewan","Total deliveries",81815
2021-11-01,2021,11,"Saskatchewan","Deliveries to other provinces",60510
2021-11-01,2021,11,"Saskatchewan","Deliveries to the United States",21305
2021-11-01,2021,11,"Saskatchewan","Total firm deliveries",NA
2021-11-01,2021,11,"Saskatchewan","Firm deliveries to other provinces",NA
2021-11-01,2021,11,"Saskatchewan","Firm deliveries to the United States",NA
2021-11-01,2021,11,"Saskatchewan","Total non-firm deliveries",NA
2021-11-01,2021,11,"Saskatchewan","Non-firm deliveries to other provinces",NA
2021-11-01,2021,11,"Saskatchewan","Non-firm deliveries to the United States",NA
2021-11-01,2021,11,"Saskatchewan","Total other deliveries",NA
2021-11-01,2021,11,"Saskatchewan","Other deliveries to the United States",NA
2021-11-01,2021,11,"Saskatchewan","Total electricity available for use within specific geographic border",2075997
2021-11-01,2021,11,"Alberta","Total generation",6808840
